(20509,1,157,0):	0	0	0.701	0.922
(20509,1,196,0):	0	0	0.915	0.968
(20509,1,217,0):	0	0	0.34	0.855
(20510,0,17,0):	0	0	0.433	0.88
(20510,0,36,0):	0	0	0.252	0.557
(20510,0,150,0):	0	0	0.355	0.751
(20510,1,81,0):	0	0	0.317	0.723
(20510,1,136,0):	0	0	0.892	0.959
(20510,1,168,0):	0	0	0.439	0.744
(20510,1,194,0):	0	0	0.659	0.877
(20511,0,14,0):	0	0	0.477	0.885
(20511,0,157,0):	0	0	0.8	0.973
(20511,1,11,0):	0	0	0.518	0.824
(20511,1,19,0):	0	0	0.501	0.985
(20511,1,35,0):	0	0	0.353	0.798
(20511,1,63,0):	0	0	0.576	0.842
(20511,1,67,0):	0	0	0.279	0.748
(20511,1,117,0):	0	0	0.157	0.83
(20511,1,133,0):	0	0	0.22	0.687
(20512,0,64,0):	0	0	0.125	0.54
(20512,0,78,0):	0	0	0.139	0.538
(20512,0,157,0):	0	0	0.52	0.831
(20512,1,19,0):	0	0	0.64	0.97
(20512,1,36,0):	0	0	0.372	0.88
(20512,1,88,0):	0	0	0.228	0.718
(20512,1,94,0):	0	0	0.466	0.875
(20512,1,140,0):	0	0	0.69	0.799
(20512,1,155,0):	0	0	0.808	0.818
(20512,1,170,0):	0	0	0.483	0.699
(20512,1,185,0):	0	0	0.634	0.971
(20512,1,188,0):	0	0	0.895	0.98
(20513,0,3,0):	0	0	0.184	0.71
(20513,0,64,0):	0	0	0.206	0.522
(20513,1,63,0):	0	0	0.2	0.659
(20513,1,67,0):	0	0	0.772	0.919
(20513,1,82,0):	0	0	0.338	0.844
(20513,1,93,0):	0	0	0.219	0.659
(20513,1,128,0):	0	0	0.44	0.877
(20513,1,132,0):	0	0	0.243	0.724
(20514,0,98,0):	0	0	0.13	0.27
(20514,0,106,0):	0	0	0.848	0.947
(20514,0,118,0):	0	0	0.669	0.776
(20514,0,155,0):	0	0	0.465	0.845
(20514,1,6,0):	0	0	0.564	0.87
(20514,1,14,0):	0	0	0.279	0.711
(20514,1,53,0):	0	0	0.509	0.985
(20514,1,67,0):	0	0	0.477	0.937
(20514,1,127,0):	0	0	0.7	0.896
(20514,1,144,0):	0	0	0.795	0.804
(20514,1,148,0):	0	0	0.662	0.947
(20515,0,40,0):	0	0	0.481	0.832
(20515,0,160,0):	0	0	0.643	0.925
(20515,1,19,0):	0	0	0.256	0.603
(20515,1,27,0):	0	0	0.641	0.808
(20515,1,41,0):	0	0	0.667	0.981
(20515,1,89,0):	0	0	0.725	0.815
(20515,1,114,0):	0	0	0.649	0.925
(20515,1,166,0):	0	0	0.478	0.846
(20515,1,177,0):	0	0	0.919	0.988
(20515,1,179,0):	0	0	0.267	0.759
(20516,0,9,0):	0	0	0.405	0.87
(20516,0,161,0):	0	0	0.6	0.882
(20516,0,163,0):	0	0	0.614	0.932
(20516,1,11,0):	0	0	0.709	0.992
(20516,1,41,0):	0	0	0.554	0.859
(20516,1,117,0):	0	0	0.405	0.847
(20516,1,163,0):	0	0	0.132	0.588
(20517,0,88,0):	0	0	0.398	0.903
(20517,0,114,0):	0	0	0.667	0.904
(20517,0,188,0):	0	0	0.381	0.781
(20517,0,197,0):	0	0	0.642	0.869
(20517,1,50,0):	0	0	0.342	0.844
(20517,1,167,0):	0	0	0.643	0.905
(20518,0,20,0):	0	0	0.536	0.879
(20518,0,37,0):	0	0	0.724	0.948
(20518,1,65,0):	0	0	0.432	0.904
(20518,1,104,0):	0	0	0.627	0.855
(20518,1,123,0):	0	0	0.523	0.919
(20519,0,141,0):	0	0	0.352	0.854
(20519,1,41,0):	0	0	0.532	0.947
(20519,1,45,0):	0	0	0.489	0.775
(20519,1,64,0):	0	0	0.504	0.875
(20519,1,83,0):	0	0	0.436	0.884
(20519,1,125,0):	0	0	0.402	0.93
(20519,1,142,0):	0	0	0.506	0.784
(20519,1,159,0):	0	0	0.476	0.754
(20519,1,163,0):	0	0	0.558	0.835
(20520,0,54,0):	0	0	0.657	0.932
(20520,0,58,0):	0	0	0.537	0.891
(20520,0,68,0):	0	0	0.587	0.869
(20520,1,13,0):	0	0	0.64	0.931
(20520,1,22,0):	0	0	0.321	0.732
(20520,1,44,0):	0	0	0.376	0.838
(20520,1,67,0):	0	0	0.703	0.955
(20520,1,115,0):	0	0	0.73	0.959
(20520,1,118,0):	0	0	0.199	0.883
(20520,1,134,0):	0	0	0.361	0.685
(20520,1,140,0):	0	0	0.392	0.73
(20520,1,167,0):	0	0	0.336	0.822
(20521,0,50,0):	0	0	0.615	0.885
(20521,1,21,0):	0	0	0.424	0.693
(20521,1,30,0):	0	0	0.661	0.895
(20521,1,84,0):	0	0	0.746	0.929
(20521,1,130,0):	0	0	0.377	0.816
(20521,1,139,0):	0	0	0.581	0.867
(20521,1,194,0):	0	0	0.427	0.935
(20522,0,128,0):	0	0	0.001	0.01
(20522,0,181,0):	0	0	0.392	0.809
(20522,1,9,0):	0	0	0.504	0.857
(20522,1,19,0):	0	0	0.362	0.708
(20522,1,26,0):	0	0	0.579	0.836
(20522,1,27,0):	0	0	0.39	0.754
(20522,1,52,0):	0	0	0.647	0.831
(20522,1,78,0):	0	0	0.469	0.891
(20522,1,90,0):	0	0	0.543	0.681
(20522,1,127,0):	0	0	0.643	0.854
(20522,1,142,0):	0	0	0.521	0.927
(20522,1,148,0):	0	0	0.625	0.891
(20523,0,11,0):	0	0	0.275	0.912
(20523,0,27,0):	0	0	0.06	0.28
(20523,0,95,0):	0	0	0.151	0.523
(20523,0,155,0):	0	0	0.626	0.862
(20523,1,11,0):	0	0	0.518	0.957
(20523,1,14,0):	0	0	0.213	0.597
(20523,1,30,0):	0	0	0.351	0.656
(20523,1,31,0):	0	0	0.73	0.97
(20523,1,39,0):	0	0	0.528	0.834
(20523,1,40,0):	0	0	0.657	0.953
(20523,1,59,0):	0	0	0.788	0.991
(20523,1,69,0):	0	0	0.243	0.855
(20523,1,158,0):	0	0	0.503	0.905
(20523,1,186,0):	0	0	0.625	0.825
(20524,0,126,0):	0	0	0.534	0.83
(20524,0,150,0):	0	0	0.379	0.854
(20524,0,165,0):	0	0	0.575	0.865
(20524,1,40,0):	0	0	0.486	0.821
(20524,1,97,0):	0	0	0.613	0.852
(20524,1,135,0):	0	0	0.439	0.855
(20524,1,143,0):	0	0	0.436	0.932
(20524,1,145,0):	0	0	0.838	0.971
(20524,1,197,0):	0	0	0.738	0.918
(20525,0,90,0):	0	0	0.237	0.839
(20525,0,139,0):	0	0	0.511	0.883
(20525,0,203,0):	0	0	0.647	0.854
(20525,1,4,0):	0	0	0.721	0.874
(20525,1,9,0):	0	0	0.755	0.956
(20525,1,10,0):	0	0	0.262	0.724
(20525,1,37,0):	0	0	0.586	0.839
(20525,1,48,0):	0	0	0.838	0.969
(20525,1,57,0):	0	0	0.573	0.777
(20525,1,66,0):	0	0	0.482	0.884
(20525,1,69,0):	0	0	0.635	0.927
(20525,1,97,0):	0	0	0.176	0.669
(20525,1,120,0):	0	0	0.798	0.939
(20525,1,138,0):	0	0	0.313	0.853
(20525,1,161,0):	0	0	0.696	0.912
(20525,1,168,0):	0	0	0.608	0.928
(20525,1,193,0):	0	0	0.567	0.932
(20525,1,211,0):	0	0	0.311	0.792
(20526,0,92,0):	0	0	0.115	0.394
(20526,0,106,0):	0	0	0.221	0.356
(20526,1,44,0):	0	0	0.479	0.907
(20526,1,102,0):	0	0	0.49	0.852
(20526,1,164,0):	0	0	0.349	0.95
(20526,1,189,0):	0	0	0.119	0.032
(20527,0,5,0):	0	0	0.553	0.916
(20527,0,61,0):	0	0	0.447	0.79
(20527,0,191,0):	0	0	0.697	0.905
(20527,1,26,0):	0	0	0.516	0.898
(20527,1,49,0):	0	0	0.653	0.759
(20527,1,51,0):	0	0	0.508	0.891
(20527,1,108,0):	0	0	0.59	0.828
(20527,1,120,0):	0	0	0.58	0.911
(20527,1,146,0):	0	0	0.71	0.908
(20527,1,191,0):	0	0	0.767	0.916
(20528,0,170,0):	0	0	0.195	0.758
(20528,1,129,0):	0	0	0.136	0.348
(20528,1,131,0):	0	0	0.7	0.869
(20528,1,180,0):	0	0	0.348	0.788
(20528,1,189,0):	0	0	0.499	0.795
(20529,0,98,0):	0	0	0.413	0.645
(20529,0,110,0):	0	0	0.531	0.785
(20529,0,192,0):	0	0	0.67	0.932
(20529,1,3,0):	0	0	0.521	0.822
(20529,1,73,0):	0	0	0.489	0.854
(20529,1,86,0):	0	0	0.158	0.589
(20529,1,166,0):	0	0	0.27	0.801
(20530,0,3,0):	0	0	0.66	0.929
(20530,0,21,0):	0	0	0.768	0.986
(20530,0,149,0):	0	0	0.535	0.879
(20530,0,162,0):	0	0	0.575	0.826
(20530,1,50,0):	0	0	0.729	0.966
(20530,1,140,0):	0	0	0.655	0.931
(20530,1,170,0):	0	0	0.607	0.862
(20531,0,120,0):	0	0	0.676	0.909
(20531,1,12,0):	0	0	0.344	0.761
(20531,1,49,0):	0	0	0.608	0.835
(20531,1,61,0):	0	0	0.598	0.922
(20531,1,112,0):	0	0	0.325	0.839
(20532,0,192,0):	0	0	0.298	0.678
(20532,1,44,0):	0	0	0.42	0.751
(20532,1,91,0):	0	0	0.312	0.748
(20532,1,106,0):	0	0	0.383	0.783
(20532,1,109,0):	0	0	0.55	0.917
(20532,1,129,0):	0	0	0.3	0.651
(20532,1,163,0):	0	0	0.62	0.848
(20532,1,166,0):	0	0	0.086	0.728
(20532,1,186,0):	0	0	0.596	0.886
(20533,0,57,0):	0	0	0.511	0.782
(20533,0,143,0):	0	0	0.314	0.773
(20533,0,182,0):	0	0	0.684	0.928
(20533,1,24,0):	0	0	0.443	0.774
(20533,1,34,0):	0	0	0.629	0.857
(20533,1,83,0):	0	0	0.358	0.828
(20533,1,106,0):	0	0	0.501	0.858
(20533,1,136,0):	0	0	0.83	0.988
(20533,1,161,0):	0	0	0.464	0.837
(20534,0,21,0):	0	0	0.436	0.818
(20534,0,111,0):	0	0	0.343	0.725
(20534,0,118,0):	0	0	0.271	0.69
(20534,0,120,0):	0	0	0.585	0.85
(20534,0,128,0):	0	0	0.34	0.798
(20534,1,92,0):	0	0	0.341	0.822
(20534,1,152,0):	0	0	0.455	0.917
(20534,1,188,0):	0	0	0.597	0.887
(20534,1,215,0):	0	0	0.623	0.95
(20535,0,146,0):	0	0	0.508	0.825
(20535,1,7,0):	0	0	0.529	0.869
(20535,1,43,0):	0	0	0.433	0.858
(20535,1,101,0):	0	0	0.7	0.906
(20535,1,119,0):	0	0	0.509	0.956
(20535,1,146,0):	0	0	0.37	0.719
(20535,1,196,0):	0	0	0.202	0.575
(20535,1,200,0):	0	0	0.564	0.818
(20536,0,172,0):	0	0	0.427	0.844
(20536,1,17,0):	0	0	0.498	0.813
(20536,1,119,0):	0	0	0.371	0.848
(20536,1,123,0):	0	0	0.652	0.857
(20537,0,42,0):	0	0	0.515	0.763
(20537,0,51,0):	0	0	0.602	0.827
(20537,0,59,0):	0	0	0.8	0.914
(20537,1,39,0):	0	0	0.432	0.769
(20537,1,57,0):	0	0	0.067	0.395
(20537,1,83,0):	0	0	0.687	0.898
(20537,1,95,0):	0	0	0.505	0.812
(20537,1,98,0):	0	0	0.564	0.856
(20537,1,138,0):	0	0	0.815	0.868
(20537,1,165,0):	0	0	0.621	0.857
(20538,0,23,0):	0	0	0.685	0.912
(20538,0,73,0):	0	0	0.458	0.883
(20538,0,130,0):	0	0	0.342	0.884
(20538,1,16,0):	0	0	0.239	0.7
(20538,1,65,0):	0	0	0.615	0.917
(20538,1,71,0):	0	0	0.064	0.508
(20538,1,111,0):	0	0	0.523	0.851
(20539,0,20,0):	0	0	0.46	0.823
(20539,0,154,0):	0	0	0.251	0.417
(20539,0,155,0):	0	0	0.541	0.858
(20539,1,70,0):	0	0	0.68	0.938
(20539,1,171,0):	0	0	0.587	0.935
(20540,0,54,0):	0	0	0.015	0.17
(20540,0,196,0):	0	0	0.311	0.755
(20540,1,11,0):	0	0	0.537	0.867
(20540,1,13,0):	0	0	0.668	0.92
(20540,1,88,0):	0	0	0.649	0.949
(20540,1,111,0):	0	0	0.443	0.788
(20540,1,152,0):	0	0	0.688	0.794
(20540,1,157,0):	0	0	0.535	0.892
(20541,0,146,0):	0	0	0.312	0.74
(20541,1,22,0):	0	0	0.523	0.885
(20541,1,102,0):	0	0	0.352	0.888
(20541,1,105,0):	0	0	0.252	0.859
(20541,1,167,0):	0	0	0.642	0.878
(20541,1,185,0):	0	0	0.494	0.929
(20541,1,190,0):	0	0	0.625	0.882
(20542,0,139,0):	0	0	0.452	0.714
(20542,0,181,0):	0	0	0.37	0.712
(20542,1,39,0):	0	0	0.72	0.907
(20542,1,58,0):	0	0	0.134	0.304
(20542,1,131,0):	0	0	0.653	0.846
(20543,0,46,0):	0	0	0.728	0.887
(20543,0,86,0):	0	0	0.135	0.765
(20543,1,6,0):	0	0	0.366	0.865
(20543,1,22,0):	0	0	0.187	0.831
(20543,1,73,0):	0	0	0.265	0.706
(20543,1,84,0):	0	0	0.5	0.866
(20543,1,99,0):	0	0	0.216	0.755
(20543,1,104,0):	0	0	0.384	0.89
(20543,1,132,0):	0	0	0.909	0.972
(20543,1,145,0):	0	0	0.467	0.88
(20543,1,165,0):	0	0	0.682	0.859
(20543,1,180,0):	0	0	0.495	0.942
(20544,0,164,0):	0	0	0.611	0.932
(20544,1,3,0):	0	0	0.452	0.888
(20544,1,9,0):	0	0	0.403	0.924
(20544,1,14,0):	0	0	0.314	0.92
(20544,1,27,0):	0	0	0.653	0.871
(20544,1,47,0):	0	0	0.388	0.862
(20544,1,70,0):	0	0	0.245	0.704
(20544,1,82,0):	0	0	0.333	0.816
(20544,1,96,0):	0	0	0.211	0.51
(20544,1,100,0):	0	0	0.551	0.885
(20544,1,179,0):	0	0	0.502	0.512
(20544,1,185,0):	0	0	0.321	0.837
(20545,0,15,0):	0	0	0.451	0.901
(20545,1,19,0):	0	0	0.589	0.91
(20545,1,35,0):	0	0	0.349	0.646
(20545,1,38,0):	0	0	0.775	0.92
(20545,1,87,0):	0	0	0.475	0.922
(20545,1,111,0):	0	0	0.517	0.775
(20545,1,112,0):	0	0	0.107	0.572
(20545,1,122,0):	0	0	0.418	0.794
(20545,1,207,0):	0	0	0.488	0.872
(20546,0,31,0):	0	0	0.563	0.763
(20546,0,176,0):	0	0	0.742	0.866
(20546,1,16,0):	0	0	0.874	0.991
(20546,1,122,0):	0	0	0.62	0.898
(20546,1,179,0):	0	0	0.776	0.942
(20546,1,181,0):	0	0	0.431	0.767
(20546,1,234,0):	0	0	0.615	0.894
(20547,0,53,0):	0	0	0.467	0.926
(20547,0,90,0):	0	0	0.503	0.945
(20547,0,174,0):	0	0	0.366	0.832
(20547,0,187,0):	0	0	0.383	0.841
(20547,0,207,0):	0	0	0.412	0.935
(20547,1,6,0):	0	0	0.496	0.773
(20547,1,27,0):	0	0	0.289	0.922
(20547,1,29,0):	0	0	0.404	0.931
(20547,1,43,0):	0	0	0.128	0.488
(20547,1,51,0):	0	0	0.548	0.931
(20547,1,60,0):	0	0	0.229	0.798
(20547,1,74,0):	0	0	0.302	0.549
(20547,1,120,0):	0	0	0.398	0.72
(20547,1,122,0):	0	0	0.334	0.852
(20547,1,175,0):	0	0	0.38	0.825
(20547,1,178,0):	0	0	0.087	0.525
(20548,0,56,0):	0	0	0.554	0.787
(20548,1,15,0):	0	0	0.813	0.972
(20548,1,47,0):	0	0	0.338	0.537
(20548,1,94,0):	0	0	0.066	0.419
(20548,1,128,0):	0	0	0.691	0.895
(20548,1,143,0):	0	0	0.459	0.904
(20549,0,142,0):	0	0	0.86	0.978
(20549,0,158,0):	0	0	0.591	0.827
(20549,1,11,0):	0	0	0.329	0.822
(20549,1,98,0):	0	0	0.574	0.891
(20549,1,106,0):	0	0	0.763	0.917
(20549,1,133,0):	0	0	0.395	0.723
(20549,1,149,0):	0	0	0.685	0.888
(20549,1,168,0):	0	0	0.611	0.726
(20550,0,18,0):	0	0	0.867	0.861
(20550,0,37,0):	0	0	0.537	0.725
(20550,0,162,0):	0	0	0.289	0.875
(20550,0,221,0):	0	0	0.13	0.642
(20550,1,36,0):	0	0	0.23	0.773
(20550,1,74,0):	0	0	0.359	0.693
(20551,0,193,0):	0	0	0.669	0.969
(20551,1,105,0):	0	0	0.461	0.789
(20551,1,114,0):	0	0	0.331	0.887
(20551,1,155,0):	0	0	0.284	0.796
(20551,1,210,0):	0	0	0.511	0.948
(20552,0,12,0):	0	0	0.466	0.92
(20552,1,14,0):	0	0	0.593	0.876
(20552,1,29,0):	0	0	0.527	0.846
(20552,1,43,0):	0	0	0.329	0.86
(20552,1,54,0):	0	0	0.644	0.955
(20552,1,59,0):	0	0	0.539	0.893
(20552,1,93,0):	0	0	0.46	0.788
(20552,1,116,0):	0	0	0.63	0.919
(20552,1,161,0):	0	0	0.321	0.906
(20552,1,163,0):	0	0	0.441	0.715
(20552,1,166,0):	0	0	0.437	0.869
(20552,1,179,0):	0	0	0.51	0.84
(20553,1,36,0):	0	0	0.518	0.906
(20553,1,58,0):	0	0	0.25	0.809
(20553,1,85,0):	0	0	0.263	0.72
(20553,1,106,0):	0	0	0.271	0.88
(20553,1,129,0):	0	0	0.195	0.657
(20553,1,148,0):	0	0	0.781	0.929
(20553,1,192,0):	0	0	0.724	0.899
(20553,1,195,0):	0	0	0.281	0.804
(20554,0,157,0):	0	0	0.518	0.927
(20554,0,189,0):	0	0	0.336	0.767
(20554,0,199,0):	0	0	0.167	0.523
(20554,1,7,0):	0	0	0.531	0.836
(20554,1,9,0):	0	0	0.372	0.85
(20554,1,86,0):	0	0	0.77	0.898
(20554,1,133,0):	0	0	0.309	0.849
(20554,1,136,0):	0	0	0.586	0.843
(20555,0,14,0):	0	0	0.56	0.906
(20555,0,72,0):	0	0	0.791	0.84
(20555,0,164,0):	0	0	0.225	0.663
(20555,1,11,0):	0	0	0.371	0.863
(20555,1,50,0):	0	0	0.567	0.81
(20555,1,58,0):	0	0	0.682	0.963
(20555,1,79,0):	0	0	0.31	0.88
(20555,1,127,0):	0	0	0.595	0.85
(20555,1,163,0):	0	0	0.479	0.885
(20555,1,171,0):	0	0	0.3	0.852
(20556,0,2,0):	0	0	0.437	0.864
(20556,0,40,0):	0	0	0.199	0.684
(20556,0,94,0):	0	0	0.432	0.91
(20556,0,95,0):	0	0	0.366	0.902
(20556,0,124,0):	0	0	0.145	0.378
(20556,0,126,0):	0	0	0.527	0.801
(20556,1,22,0):	0	0	0.623	0.875
(20556,1,32,0):	0	0	0.673	0.877
(20556,1,72,0):	0	0	0.762	0.881
(20556,1,105,0):	0	0	0.338	0.787
(20556,1,110,0):	0	0	0.625	0.902
(20556,1,161,0):	0	0	0.408	0.547
(20556,1,190,0):	0	0	0.58	0.864
(20556,1,195,0):	0	0	0.414	0.828
(20557,0,55,0):	0	0	0.571	0.903
(20557,0,161,0):	0	0	0.514	0.905
(20557,0,171,0):	0	0	0.437	0.866
(20557,1,3,0):	0	0	0.328	0.859
(20557,1,4,0):	0	0	0.149	0.778
(20557,1,20,0):	0	0	0.291	0.661
(20557,1,83,0):	0	0	0.774	0.961
(20558,0,116,0):	0	0	0.318	0.85
(20558,0,202,0):	0	0	0.285	0.623
(20558,0,208,0):	0	0	0.337	0.758
(20558,1,38,0):	0	0	0.359	0.79
(20558,1,122,0):	0	0	0.159	0.472
(20558,1,177,0):	0	0	0.464	0.94
(20558,1,215,0):	0	0	0.451	0.462
(20559,0,31,0):	0	0	0.609	0.779
(20559,0,184,0):	0	0	0.378	0.838
(20559,1,46,0):	0	0	0.279	0.865
(20559,1,77,0):	0	0	0.1	0.508
(20559,1,85,0):	0	0	0.753	0.929
(20559,1,147,0):	0	0	0.524	0.799
(20559,1,199,0):	0	0	0.531	0.692
(20560,1,46,0):	0	0	0.671	0.879
(20560,1,59,0):	0	0	0.401	0.853
(20560,1,108,0):	0	0	0.509	0.832
(20560,1,140,0):	0	0	0.333	0.82
(20560,1,152,0):	0	0	0.594	0.884
(20561,0,160,0):	0	0	0.083	0.453
(20561,1,1,0):	0	0	0.475	0.841
(20561,1,66,0):	0	0	0.338	0.914
(20561,1,106,0):	0	0	0.748	0.91
(20561,1,158,0):	0	0	0.712	0.875
(20562,0,77,0):	0	0	0.333	0.854
(20562,0,158,0):	0	0	0.446	0.803
(20562,1,29,0):	0	0	0.424	0.91
(20562,1,92,0):	0	0	0.404	0.674
(20562,1,94,0):	0	0	0.368	0.836
(20562,1,134,0):	0	0	0.696	0.847
(20562,1,185,0):	0	0	0.641	0.862
(20563,0,15,0):	0	0	0.481	0.846
(20563,0,63,0):	0	0	0.169	0.689
(20563,0,154,0):	0	0	0.564	0.785
(20563,1,24,0):	0	0	0.16	0.778
(20563,1,27,0):	0	0	0.597	0.906
(20563,1,97,0):	0	0	0.372	0.81
(20563,1,101,0):	0	0	0.428	0.645
(20563,1,172,0):	0	0	0.364	0.82
(20563,1,187,0):	0	0	0.329	0.727
(20563,1,188,0):	0	0	0.133	0.742
(20563,1,201,0):	0	0	0.422	0.694
(20564,0,43,0):	0	0	0.367	0.709
(20564,1,78,0):	0	0	0.383	0.783
(20564,1,124,0):	0	0	0.163	0.537
(20564,1,127,0):	0	0	0.594	0.856
(20564,1,153,0):	0	0	0.572	0.892
(20564,1,174,0):	0	0	0.08	0.174
(20565,0,56,0):	0	0	0.376	0.831
(20565,0,78,0):	0	0	0.47	0.788
(20565,0,115,0):	0	0	0.46	0.721
(20565,0,158,0):	0	0	0.16	0.546
(20565,0,173,0):	0	0	0.713	0.942
(20565,1,3,0):	0	0	0.596	0.911
(20565,1,4,0):	0	0	0.641	0.906
(20565,1,36,0):	0	0	0.396	0.728
(20565,1,62,0):	0	0	0.396	0.858
(20565,1,95,0):	0	0	0.129	0.488
(20565,1,112,0):	0	0	0.614	0.929
(20565,1,170,0):	0	0	0.681	0.924
(20565,1,174,0):	0	0	0.558	0.912
(20566,0,50,0):	0	0	0.393	0.786
(20566,0,93,0):	0	0	0.346	0.634
(20566,0,113,0):	0	0	0.54	0.883
(20566,0,172,0):	0	0	0.373	0.729
(20566,0,189,0):	0	0	0.218	0.636
(20566,0,201,0):	0	0	0.17	0.716
(20566,1,16,0):	0	0	0.216	0.529
(20566,1,25,0):	0	0	0.33	0.771
(20566,1,39,0):	0	0	0.321	0.664
(20566,1,113,0):	0	0	0.66	0.902
(20566,1,170,0):	0	0	0.581	0.867
(20566,1,191,0):	0	0	0.661	0.852
(20566,1,192,0):	0	0	0.576	0.852
(20567,0,117,0):	0	0	0.585	0.944
(20567,0,167,0):	0	0	0.644	0.902
(20567,1,7,0):	0	0	0.568	0.786
(20567,1,14,0):	0	0	0.298	0.828
(20567,1,168,0):	0	0	0.297	0.861
(20568,0,43,0):	0	0	0.46	0.691
(20568,0,113,0):	0	0	0.469	0.906
(20568,1,1,0):	0	0	0.098	0.401
(20568,1,22,0):	0	0	0.352	0.958
(20568,1,23,0):	0	0	0.456	0.879
(20568,1,30,0):	0	0	0.308	0.777
(20568,1,61,0):	0	0	0.207	0.706
(20568,1,66,0):	0	0	0.586	0.791
(20568,1,67,0):	0	0	0.36	0.892
(20568,1,70,0):	0	0	0.468	0.94
(20568,1,77,0):	0	0	0.481	0.872
(20568,1,82,0):	0	0	0	0.053
(20568,1,85,0):	0	0	0.717	0.918
(20568,1,131,0):	0	0	0.501	0.817
(20568,1,183,0):	0	0	0.446	0.774
(20569,0,54,0):	0	0	0.371	0.659
(20569,0,64,0):	0	0	0.49	0.834
(20569,0,91,0):	0	0	0.469	0.691
(20569,1,11,0):	0	0	0.552	0.968
(20569,1,17,0):	0	0	0.301	0.512
(20569,1,25,0):	0	0	0.15	0.426
(20569,1,95,0):	0	0	0.814	0.977
(20569,1,152,0):	0	0	0.458	0.797
(20569,1,175,0):	0	0	0.476	0.787
(20570,0,201,0):	0	0	0.411	0.739
(20570,1,24,0):	0	0	0.169	0.542
(20570,1,93,0):	0	0	0.043	0.256
(20570,1,105,0):	0	0	0.551	0.922
(20570,1,112,0):	0	0	0.522	0.886
(20570,1,172,0):	0	0	0.198	0.526
(20570,1,211,0):	0	0	0.438	0.806
(20570,1,221,0):	0	0	0.166	0.805
(20571,0,10,0):	0	0	0.155	0.339
(20571,0,104,0):	0	0	0.311	0.875
(20571,0,131,0):	0	0	0.13	0.339
(20571,0,137,0):	0	0	0.315	0.885
(20571,0,145,0):	0	0	0.601	0.897
(20571,0,161,0):	0	0	0.066	0.54
(20571,1,46,0):	0	0	0.279	0.881
(20571,1,51,0):	0	0	0.594	0.767
(20571,1,56,0):	0	0	0.523	0.804
(20571,1,64,0):	0	0	0.736	0.959
(20571,1,82,0):	0	0	0.286	0.916
(20571,1,128,0):	0	0	0.29	0.782
(20571,1,174,0):	0	0	0.386	0.775
(20572,0,30,0):	0	0	0.47	0.852
(20572,0,54,0):	0	0	0.549	0.909
(20572,0,109,0):	0	0	0.168	0.737
(20572,0,186,0):	0	0	0.539	0.743
(20572,1,12,0):	0	0	0.633	0.871
(20572,1,45,0):	0	0	0.57	0.871
(20572,1,68,0):	0	0	0.143	0.367
(20572,1,131,0):	0	0	0.513	0.857
(20572,1,145,0):	0	0	0.489	0.756
(20572,1,150,0):	0	0	0.571	0.781
(20572,1,157,0):	0	0	0.551	0.976
(20572,1,168,0):	0	0	0.456	0.598
(20573,0,180,0):	0	0	0.216	0.32
(20573,0,199,0):	0	0	0.213	0.735
(20573,1,127,0):	0	0	0.531	0.77
(20573,1,192,0):	0	0	0.677	0.916
(20573,1,212,0):	0	0	0.061	0.445
(20574,1,19,0):	0	0	0.277	0.767
(20574,1,41,0):	0	0	0.447	0.775
(20574,1,51,0):	0	0	0.513	0.829
(20574,1,57,0):	0	0	0.615	0.907
(20574,1,85,0):	0	0	0.717	0.889
(20574,1,89,0):	0	0	0.357	0.559
(20574,1,99,0):	0	0	0.563	0.918
(20574,1,107,0):	0	0	0.337	0.699
(20574,1,114,0):	0	0	0.829	0.952
(20574,1,187,0):	0	0	0.479	0.887
(20574,1,205,0):	0	0	0.569	0.893
(20575,0,7,0):	0	0	0.4	0.863
(20575,0,124,0):	0	0	0.51	0.759
(20575,0,149,0):	0	0	0.604	0.791
(20575,0,168,0):	0	0	0.558	0.924
(20575,0,177,0):	0	0	0.316	0.786
(20575,1,15,0):	0	0	0.017	0.017
(20575,1,76,0):	0	0	0.368	0.805
(20575,1,108,0):	0	0	0.392	0.93
(20576,1,2,0):	0	0	0.376	0.754
(20576,1,35,0):	0	0	0.61	0.934
(20576,1,56,0):	0	0	0.779	0.893
(20576,1,57,0):	0	0	0.635	0.918
(20576,1,89,0):	0	0	0.122	0.539
(20576,1,164,0):	0	0	0.328	0.611
(20576,1,166,0):	0	0	0.104	0.509
(20576,1,170,0):	0	0	0.581	0.84
(20576,1,184,0):	0	0	0.532	0.946
(20576,1,214,0):	0	0	0.382	0.937
(20577,0,77,0):	0	0	0.874	0.961
(20577,0,145,0):	0	0	0.24	0.732
(20577,0,161,0):	0	0	0.489	0.867
(20577,0,168,0):	0	0	0.365	0.857
(20577,1,130,0):	0	0	0.039	0.198
(20577,1,148,0):	0	0	0.154	0.529
(20578,0,87,0):	0	0	0.855	0.871
(20578,0,102,0):	0	0	0.514	0.829
(20578,0,192,0):	0	0	0.334	0.73
(20578,0,194,0):	0	0	0.452	0.798
(20578,1,39,0):	0	0	0.355	0.69
(20578,1,45,0):	0	0	0.228	0.751
(20578,1,94,0):	0	0	0.509	0.698
(20578,1,153,0):	0	0	0.135	0.882
(20578,1,159,0):	0	0	0.318	0.781
(20578,1,173,0):	0	0	0.835	0.853
(20579,0,46,0):	0	0	0.207	0.527
(20579,1,8,0):	0	0	0.475	0.884
